row_id,type,from,condition,condition_var,condition_type,condition_name,save_name,message_text,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,image,audio,video,obj_id,_nodeId,no_response,_ui_type,_ui_position
1,split_by_value,start,,,,,,@fields.user_name,,,,,,,,,,,,,,,74f6b360-27ed-4415-bddb-b6a74f8da182,,split_by_expression,320;
2,send_message,1,,@fields.user_name,has_text,user_name,,"Magandang araw @fields.user_name! Kumusta ang pakiramdam mo? Kung nakakaramdam ka ng pagkataranta o stress, narito ang isang masayang gawain para mawala ang iyong stress.",,,,,,,,,,,,,,,818ad1c1-2ab0-44f2-b40e-56e9169d03a6,,execute_actions,195;200
3,send_message,1,,,,,,"Magandang araw! Kumusta ang pakiramdam mo? Kung nakakaramdam ka ng pagkataranta o stress, narito ang isang masayang gawain para mawala ang iyong stress.",,,,,,,,,,,,,,,7e8ef7c7-2522-406f-b087-273add14c8f4,,execute_actions,445;200
4,send_message,2;3,,,,,,Tumayo at mag-inat ng mga braso pataas sa langit. Itulak papalayo ang anumang ulap at hayaan ang Sinag ng Positibong Atensyon ang magliwanag sa iyo. Mag-inat sa bawat gilid. Mag-inat paharap at sa likod.,,,,,,,,,,,,,,,066badd7-c4b8-4ff2-a902-cb7352b4e224,,execute_actions,115;380
5,send_message,4,,,,,,"Hayaan mong nakabitin ang iyong mga kamay sa iyong tagiliran. Habang humihinga ka ng paloob, itaas ang iyong balikat hanggang sa tainga, ipikit mo ang iyong mga mata, at pigilin ang iyong hininga. Pakawalan ang iyong balikat habang humihinga palabas at i-relax ang iyong katawan.",,,,,,,,,,,,,,,2c3cb033-362f-4f81-bcd0-f14af639daa3,,execute_actions,135;940
6,send_message,5,,,,,,"I-relax mo ang iyong mga braso at hayaan itong mag-swing sa unahan at likuran. Huminga nang malalim ng apat na beses habang ginagawa mo ito. Maganda ito para sa ibaba ng iyong likod.

I-relax mo ang iyong mga braso at hayaan mo itong mag-swing ng pagilid habang ibinabaling mo ang itaas na bahagi ng katawan. Ang iyong mga braso ay dapat tumama sa iyong likod habang binabaling sa magkabilang gilid.",,,,,,,,,,,,,,,26b81019-b84e-4c25-976b-0cc48980a0c2,,execute_actions,115;1180
7,send_message,6,,,,,,Ilagay mo ang isang paa sa harapan ng kabilang paa at gumawa ng maliit na bilog mula sa iyong bukung-bukong. Alalahaning ilipat ang paa sa magkabilang direksyon- mula sa kaliwa pagkatapos ay papunta sa kanan. Gawin ito sa bawat paa na may apat na bilog sa bawat direksyon.,,,,,,,,,,,,,,,61049016-1ba4-45c1-9540-54046298296d,,execute_actions,685;700
8,send_message,7,,,,,,"Ngayon, alug-alugin mo ang iyong katawan nang mabilis. Alugin mo nang pataas! Alugin mo nang pababa! Alugin mo sa iba't-ibang direksyon!",,,,,,,,,,,,,,,909e2ae6-71af-4ab6-bb73-332abeb29ddf,,execute_actions,685;900
9,send_message,8,,,,,,Ipikit mo ang iyong mga mata at dahan-dahang itaas ang iyong mga kamay sa taas ng iyong ulo habang humihinga ka nang paloob. Ibaba mo nang dahan-dahan ang mga kamay sa iyong tagiliran habang humihinga ka nang papalabas. Ulitin ito nang 4 na beses.,,,,,,,,,,,,,,,3a15fb8e-b7cf-4321-a594-4a5793f89d6c,,execute_actions,685;1100
10,send_message,9,,,,,,Maglaan ng sandali para pagnilayan ang karanasan. Alalahanin na puwede mong gawin ito sa kahit anong oras kung nais mong maglabas ng stress at pasiglahin ang iyong isip at katawan.,,,,,,,,,,,,,,,ba9b6e72-3e2a-4876-a11e-e0f5cee6022b,,execute_actions,665;1320
